Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
30580,2024-12-04 09:45:00,0.010884,0.043865,0.031957,0.035545,4.736849,3.349553,637.9564,9999,0,1.00000omega,-0.029441 + 0.00011theta + -0.01096omega + -0.00002theta^2 + 0.00037theta omega + -0.00105omega^2 + 0.00000theta^3 + -0.00002theta^2 omega + 0.00003theta omega^2 + -0.00009omega^3,-0.003198*omega**3 + 3.6e-5*omega**2*theta - 0.002168*omega**2 - 0.e-6*omega*theta**2 + 5.9e-5*omega*theta - 0.00141*omega + 2.0e-6*theta - 5.4e-5
30581,2024-12-04 09:50:00,0.013033,0.060394,0.043688,0.030234,2.040806,1.443226,1122.9742,9999,1,1.00000omega,-0.020351 + -0.00198theta + 0.00144omega + 0.00004theta^2 + 0.00003theta omega + 0.00018omega^2 + -0.00000theta^3 + 0.00001theta^2 omega + -0.00002theta omega^2 + 0.00002omega^3,0.000862*omega**3 - 2.9e-5*omega**2*theta + 0.000994*omega**2 - 2.5e-5*omega*theta + 0.000367*omega - 5.0e-6*theta + 8.0e-5
30582,2024-12-04 09:55:00,0.018106,0.078286,0.056818,0.030760,0.816664,0.577878,1023.2231,9999,0,1.00000omega,-0.049391 + -0.00215theta + -0.01351omega + -0.00027theta^2 + -0.00116theta omega + -0.00162omega^2 + 0.00002theta^3 + -0.00011theta^2 omega + -0.00010theta omega^2 + -0.00008omega^3,-0.001636*omega**3 - 6.8e-5*omega**2*theta + 0.00032*omega**2 - 3.0e-6*omega*theta**2 + 9.0e-5*omega*theta - 0.001152*omega - 1.0e-6*theta**2 + 3.7e-5*theta - 0.000373
30583,2024-12-04 10:00:00,0.002886,0.014610,0.010531,nan,nan,nan,14.2726,7504,0,1.00000omega,-0.000781 + -0.15324theta + 0.07921omega + 0.11627theta^2 + 0.02724theta omega + -0.00829omega^2 + 0.00020theta^3 + 0.05453theta^2 omega + -0.00627theta omega^2 + -0.01544omega^3,-0.181674*omega**3 - 0.002459*omega**2*theta - 0.00172*omega**2 + 0.000713*omega*theta**2 - 0.001444*omega*theta + 0.003258*omega + 8.1e-5*theta**2 - 0.000398*theta + 0.0004
30584,2024-12-04 10:05:00,0.003574,0.026430,0.018859,0.125104,4.203845,2.973883,6.8103,6939,0,1.00000omega,-0.073591 + -0.07642theta + 0.02804omega + -0.01655theta^2 + -0.01411theta omega + -0.05124omega^2 + -0.01078theta^3 + -0.00379theta^2 omega + -0.04609theta omega^2 + -0.00425omega^3,-0.01992*omega**3 - 0.007201*omega**2*theta - 0.057446*omega**2 - 2.0e-5*omega*theta**2 - 0.00039*omega*theta - 0.000552*omega - 2.0e-6*theta**3 - 3.6e-5*theta**2 - 0.00031*theta - 0.001097
30585,2024-12-04 10:10:00,0.003396,0.025945,0.018502,0.084707,2.774598,1.962851,12.1778,9999,0,1.00000omega,0.043391 + -0.05168theta + -0.01643omega + 0.02442theta^2 + 0.02450theta omega + 0.01139omega^2 + -0.00483theta^3 + 0.00424theta^2 omega + -0.00565theta omega^2 + -0.00430omega^3,-0.033661*omega**3 - 0.001474*omega**2*theta - 0.00868*omega**2 + 3.7e-5*omega*theta**2 + 0.001143*omega*theta + 0.007121*omega - 1.0e-6*theta**3 - 2.7e-5*theta**2 - 0.000191*theta - 0.000462
30586,2024-12-04 10:15:00,0.002729,0.018046,0.012906,0.059549,2.110710,1.493091,4.8307,7623,0,1.00000omega,0.313351 + -0.07693theta + -0.08774omega + 0.11109theta^2 + 0.08604theta omega + -0.06444omega^2 + -0.27655theta^3 + -0.04475theta^2 omega + 0.03416theta omega^2 + -0.00222omega^3,-0.015548*omega**3 + 0.007975*omega**2*theta - 0.001614*omega**2 - 0.000348*omega*theta**2 - 0.001193*omega*theta - 0.002567*omega - 7.2e-5*theta**3 - 0.000737*theta**2 - 0.002593*theta - 0.002418
30587,2024-12-04 10:20:00,0.002794,0.021214,0.015130,0.063507,2.140299,1.514086,3.1061,5518,0,1.00000omega,-0.114371 + -0.08199theta + -0.09666omega + -0.15253theta^2 + -0.03089theta omega + -0.04145omega^2 + -0.04066theta^3 + -0.03362theta^2 omega + -0.32672theta omega^2 + -0.00183omega^3,-0.009008*omega**3 - 0.053607*omega**2*theta + 0.211565*omega**2 - 0.000184*omega*theta**2 + 0.001149*omega*theta - 0.004782*omega - 7.0e-6*theta**3 + 2.6e-5*theta**2 + 9.0e-5*theta - 0.000598
30588,2024-12-04 10:25:00,0.003567,0.027099,0.019327,0.082138,2.170614,1.535955,6.3028,5885,0,1.00000omega,0.004671 + -0.53747theta + 0.05234omega + -0.03282theta^2 + -0.36724theta omega + -0.00170omega^2 + -0.07369theta^3 + -0.06001theta^2 omega + 0.02232theta omega^2 + -0.00264omega^3,-0.012315*omega**3 + 0.003471*omega**2*theta - 0.007794*omega**2 - 0.000311*omega*theta**2 - 0.00355*omega*theta + 0.010342*omega - 1.3e-5*theta**3 + 6.4e-5*theta**2 - 0.000699*theta + 0.001288
30589,2024-12-04 10:30:00,0.003990,0.026493,0.018945,0.096734,2.278464,1.612569,4.7769,3611,0,1.00000omega,-0.010041 + -0.12318theta + -0.03174omega + -0.15423theta^2 + 0.14011theta omega + 0.05920omega^2 + -0.88672theta^3 + -0.03468theta^2 omega + -0.08262theta omega^2 + 0.01797omega^3,0.063535*omega**3 - 0.009737*omega**2*theta + 0.026477*omega**2 - 0.000136*omega*theta**2 + 0.001776*omega*theta - 0.002126*omega - 0.000116*theta**3 + 0.000161*theta**2 - 0.000202*theta + 6.0e-5
30590,2024-12-04 10:35:00,0.003772,0.026895,0.019204,0.050957,1.423296,1.007067,21.8980,9999,0,1.00000omega,0.001201 + -0.00276theta + 0.00449omega + 0.01857theta^2 + -0.00868theta omega + 0.00259omega^2 + -0.00425theta^3 + 0.00023theta^2 omega + 0.00906theta omega^2 + -0.00753omega^3,-0.080785*omega**3 + 0.00324*omega**2*theta + 0.052446*omega**2 + 3.0e-6*omega*theta**2 - 8.7e-5*omega*theta - 0.001892*omega - 2.0e-6*theta**3 - 6.7e-5*theta**2 - 0.000866*theta - 0.003548
30591,2024-12-04 10:40:00,0.002934,0.022501,0.016045,0.077264,1.311743,0.929150,7.2068,5723,0,1.00000omega,1.099711 + -1.20578theta + -0.48888omega + -1.19643theta^2 + 1.05194theta omega + -0.02868omega^2 + -0.85384theta^3 + -0.37244theta^2 omega + 0.21413theta omega^2 + 0.02701omega^3,0.194783*omega**3 + 0.051473*omega**2*theta - 0.18782*omega**2 - 0.002984*omega*theta**2 + 0.03734*omega*theta - 0.108337*omega - 0.000228*theta**3 + 0.001658*theta**2 - 0.004736*theta + 0.00836
30592,2024-12-04 10:45:00,0.003193,0.014556,0.010537,0.696847,38.253381,27.053713,20.5652,9999,0,1.00000omega,0.073311 + 0.00553theta + 0.08764omega + -0.00470theta^2 + 0.00148theta omega + 0.00210omega^2 + 0.00087theta^3 + -0.00018theta^2 omega + -0.00099theta omega^2 + -0.00168omega^3,-0.023472*omega**3 - 0.000461*omega**2*theta + 0.004726*omega**2 - 3.0e-6*omega*theta**2 + 7.4e-5*omega*theta + 0.002538*omega - 1.3e-5*theta**2 + 0.000126*theta - 0.00027
30593,2024-12-04 10:50:00,0.003548,0.027429,0.019557,0.090248,11.032785,7.801618,38.8081,9999,0,1.00000omega,0.072521 + -0.00221theta + 0.00627omega + 0.00026theta^2 + 0.00192theta omega + 0.00348omega^2 + 0.00000theta^3 + -0.00009theta^2 omega + 0.00036theta omega^2 + 0.00133omega^3,0.025711*omega**3 + 0.000232*omega**2*theta - 0.000144*omega**2 - 2.0e-6*omega*theta**2 + 0.0001*omega*theta - 0.000752*omega - 8.0e-6*theta + 0.000169
